Gene,Late RPCs,Photoreceptor Precursor,RGC,Early RPCs,Amacrine,Muller Glia,Horizontal,Bipolar,Photoreceptor
si:ch211-63i20.3,0,0,0,0,0,0,0,0,0
ptprga,0.00204499,0.007509387,0.020186335,0.005938785,0.020470053,0.002242152,0.00462963,0.005652621,0.008880995
cse1l,0.185173824,0.082603254,0.072981366,0.284909395,0.058377559,0.053811659,0.05787037,0.027749229,0.056838366
slc35e1,0.076175869,0.073842303,0.100931677,0.10674585,0.061031084,0.067264574,0.039351852,0.038540596,0.092362345
pex11g,0.000408998,0,0,0.001218212,0,0,0,0,0
APBA3,0.024437628,0.012515645,0.003881988,0.056646871,0.007581501,0.033632287,0.006944444,0.005138746,0.005328597
ABCA7,0.002760736,0.020025031,0.010869565,0.009897975,0.004548901,0.004484305,0.00462963,0.001541624,0.21669627
r3hdm4,0.003885481,0.003754693,0.010093168,0.008984316,0.009476876,0.002242152,0.002314815,0.004110997,0.001776199
arid3a,0.005419223,0.01126408,0.02173913,0.021927821,0.009476876,0.022421525,0.013888889,0.007194245,0.01598579
ctdspl3,0.160940695,0.130162703,0.152950311,0.220191868,0.124715694,0.078475336,0.189814815,0.099691675,0.113676732
ndufs7,0.413394683,0.469336671,0.444099379,0.788031064,0.394617134,0.412556054,0.453703704,0.274922919,0.705150977
gamt,0.017075665,0.01126408,0.031832298,0.125019035,0.012509477,0.053811659,0.016203704,0.002569373,0.010657194
dazap1,0.012372188,0.021276596,0.064440994,0.036698645,0.054207733,0.011210762,0.083333333,0.025693731,0.023090586
rps15,0.985276074,0.992490613,0.964285714,0.999390894,0.946929492,0.899103139,0.831018519,0.894141829,0.841918295
abhd8b,0.004601227,0.065081352,0.00310559,0.007004721,0.0030326,0.00896861,0.002314815,0.004624872,0.11722913
dda1,0.147852761,0.158948686,0.239130435,0.295111923,0.163760425,0.15470852,0.210648148,0.110483042,0.119005329
ano8b,0.002351738,0.001251564,0.017857143,0.002436425,0.018953753,0.011210762,0.009259259,0.006166495,0
gtpbp3,0.004907975,0.001251564,0.00310559,0.0272575,0.002653525,0.002242152,0,0.001027749,0.001776199
plvapb,0.002965235,0.001251564,0.002329193,0.005786508,0.0015163,0,0.006944444,0.002055498,0.001776199
babam1,0.060736196,0.052565707,0.059006211,0.139637582,0.041698256,0.058295964,0.034722222,0.030832477,0.017761989
ushbp1,0.000715746,0.001251564,0.004658385,0.001370489,0.000379075,0,0,0,0
nr2f6b,0.021370143,0.020025031,0.059006211,0.12212578,0.019711903,0.029147982,0.013888889,0.005138746,0.319715808
tax1bp3,0.119120654,0.077596996,0.072981366,0.31414649,0.039423806,0.107623318,0.050925926,0.035457348,0.03374778
slc1a6,0,0,0.000776398,0,0,0,0,0,0
BX248501.2,0,0,0,0,0,0,0,0,0
ccl44,0.001329243,0.003754693,0.007763975,0.001675042,0.006823351,0.002242152,0.002314815,0.001541624,0.005328597
pole4,0.325153374,0.190237797,0.245341615,0.652352672,0.195981804,0.150224215,0.125,0.124871531,0.424511545
ccl25b,0.004601227,0.006257822,0.00310559,0.00395919,0.004169826,0.006726457,0.00462963,0.004110997,0.008880995
ctns,0.012167689,0.006257822,0.013975155,0.036394092,0.012509477,0.042600897,0.013888889,0.014388489,0.017761989
ranbp3a,0.001226994,0.001251564,0.000776398,0.002436425,0.003411676,0,0,0.001541624,0.003552398
nrtn,0.000204499,0.016270338,0,0,0,0.002242152,0,0,0.065719361
AL840638.3,0.000920245,0.001251564,0,0.012334399,0.00075815,0,0.002314815,0.000513875,0
ndufa11,0.350204499,0.314142678,0.39052795,0.591594335,0.355193328,0.31838565,0.43287037,0.201438849,0.472468917
VMAC,0,0,0,0,0,0,0,0,0
FO681393.1,0,0,0,0,0,0,0,0,0
